"","x"
"2014",2.0879119419782
"2015",2.17556528538223
"2016",1.89428343483093
"2017",1.28910024886287
"2018",0.457905220782809
"2019",-0.465033070719382
"2020",-1.33077671336871
"2021",-1.999114814324
"2022",-2.3601970641828
"2023",-2.35144169455778
"2024",-1.96746152252786
"2025",-1.26159999991326
"2026",-0.338662461466442
"2027",0.660421132417326
"2028",1.5800217049504
"2029",2.27419706020225
"2030",2.63014434573463
"2031",2.58672061367005
"2032",2.14473995188374
"2033",1.36719828224386
"2034",0.369446033362636
"2035",-0.69883070656362
"2036",-1.6765959928741
"2037",-2.41559004769792
"2038",-2.80196174994233
"2039",-2.77255776250449
"2040",-2.3240617091786
"2041",-1.51417409788396
"2042",-0.454821089150953
"2043",0.701987177103395
"2044",1.78440232266989
"2045",2.62507772941349
"2046",3.08669531029385
"2047",3.08495261587238
"2048",2.60491236257649
"2049",1.7070621227718
"2050",0.520873861284775
"2051",-0.774059306258448
"2052",-1.97659304391373
"2053",-2.89730950276321
"2054",-3.39025993232289
"2055",-3.3771340774766
"2056",-2.85944831941293
"2057",-1.91694105293839
"2058",-0.693192804305293
"2059",0.628199084865979
"2060",1.8522752959336
"2061",2.80144501869782
"2062",3.34029625496954
"2063",3.39367815572401
"2064",2.95641437296648
"2065",2.0939072263935
"2066",0.933559216166897
"2067",-0.352399318239162
"2068",-1.57118613414845
"2069",-2.53815277144989
"2070",-3.10590315084384
"2071",-3.18896899653972
"2072",-2.779168310092
"2073",-1.94800105973349
"2074",-0.834821703581329
"2075",0.377440033283688
"2076",1.49438100876925
"2077",2.3435901711422
"2078",2.80279225410011
"2079",2.8174377927015
"2080",2.40518233982981
"2081",1.6477637519572
"2082",0.673344501137278
"2083",-0.366214461099367
"2084",-1.3186348791753
"2085",-2.05156741766292
"2086",-2.46801357188779
"2087",-2.51618071947967
"2088",-2.19391128364716
"2089",-1.54799680078167
"2090",-0.668517775858001
"2091",0.321740563232338
"2092",1.28242805438333
"2093",2.07416457025027
"2094",2.57828653576519
"2095",2.71480286971093
"2096",2.45536767143743
"2097",1.82872056173543
"2098",0.917407950798699
"2099",-0.153714878427655
"2100",-1.23519610706262
"2101",-2.17399086434473
"2102",-2.83464590279232
"2103",-3.11795667536743
"2104",-2.97505129973574
"2105",-2.41546254918808
"2106",-1.50816036385069
"2107",-0.374841984109173
"2108",0.824706837627857
"2109",1.91439748326689
"2110",2.72853101453087
"2111",3.13951035283166
"2112",3.08143301877267
"2113",2.56422343023649
"2114",1.67423835607875
"2115",0.559980463346154
"2116",-0.594921549204041
"2117",-1.60597243846256
"2118",-2.32174808724836
"2119",-2.64989733881363
"2120",-2.56966791334274
"2121",-2.12901540433556
"2122",-1.42835700005014
"2123",-0.596191316220776
"2124",0.236802316006973
"2125",0.959228210945779
"2126",1.49231407214788
"2127",1.79436782374512
"2128",1.85810910253858
"2129",1.70395051921365
"2130",1.37220300526896
"2131",0.916030465388231
"2132",0.395522484584892
"2133",-0.127756435293403
"2134",-0.596516690888662
"2135",-0.963887737976982
"2136",-1.19904447761448
"2137",-1.29071962122317
"2138",-1.24712699774867
"2139",-1.09181529330354
"2140",-0.856447755783152
"2141",-0.572785330347243
"2142",-0.266596304860433
"2143",0.044471636008251
"2144",0.348630174677793
"2145",0.634754366336138
"2146",0.887044455307482
"2147",1.08251350670478
"2148",1.19314428321474
"2149",1.19256090881247
"2150",1.06501419270344
"2151",0.813259478912563
"2152",0.46206004677358
"2153",0.0555523049989733
"2154",-0.351036873749775
"2155",-0.702748218876443
"2156",-0.955696002367994
"2157",-1.08408617016563
"2158",-1.08185281087764
"2159",-0.959482615548228
"2160",-0.738340129422128
"2161",-0.445386666005138
"2162",-0.110387492699483
"2163",0.234064482796306
"2164",0.551257451170772
"2165",0.800414518651035
"2166",0.940382616162877
"2167",0.937588315542593
"2168",0.776576786223261
"2169",0.469508952680435
"2170",0.0603711678391795
"2171",-0.379207734149938
"2172",-0.763018065555301
"2173",-1.00952332764279
"2174",-1.06210857952013
"2175",-0.904291149098103
"2176",-0.565110171164416
"2177",-0.11285776547391
"2178",0.361075700188608
"2179",0.763482937908367
"2180",1.01966493535928
"2181",1.08745800901814
"2182",0.962049967863093
"2183",0.671810494188569
"2184",0.268026182833848
"2185",-0.187292271440356
"2186",-0.63178418202187
"2187",-1.0092872534224
"2188",-1.27274031628081
"2189",-1.38527800992309
"2190",-1.32180805839184
"2191",-1.07250100723792
"2192",-0.647920723933606
"2193",-0.0838117160086911
"2194",0.557340529088449
"2195",1.1904783320382
"2196",1.71878183774191
"2197",2.04980878607561
"2198",2.11363020160715
"2199",1.87856595162042
"2200",1.36041558320255
"2201",0.622622089863106
"2202",-0.23293154689358
"2203",-1.08254429968012
"2204",-1.80120874395091
"2205",-2.28293086489454
"2206",-2.45723282894277
"2207",-2.29935872135918
"2208",-1.83309151436588
"2209",-1.12634024479457
"2210",-0.280575604571171
"2211",0.584216796043981
"2212",1.34701892376589
"2213",1.90338753090893
"2214",2.18072780782054
"2215",2.14886520608739
"2216",1.82403473489414
"2217",1.26537398090044
"2218",0.564358268787515
"2219",-0.170935556805141
"2220",-0.833712107273531
"2221",-1.33500776287281
"2222",-1.61584258248429
"2223",-1.65309461530823
"2224",-1.45881663108284
"2225",-1.07422630592571
"2226",-0.560566087431408
"2227",0.0107967834147126
"2228",0.567223404042977
"2229",1.04178675890086
"2230",1.37852096228323
"2231",1.53661248135223
"2232",1.49415209255512
"2233",1.25150232051525
"2234",0.833580949683821
"2235",0.289818477685869
"2236",-0.309466481537848
"2237",-0.880912589519288
"2238",-1.33972748798224
"2239",-1.61339540992895
"2240",-1.65489031294122
"2241",-1.45251228717213
"2242",-1.03393373191211
"2243",-0.463167484595592
"2244",0.169342152925317
"2245",0.761833806259666
"2246",1.21877532645544
"2247",1.46756564987326
"2248",1.47128171061945
"2249",1.23511599815301
"2250",0.80531664692483
"2251",0.260792003112608
"2252",-0.301153005433264
"2253",-0.782424923774103
"2254",-1.10192965474141
"2255",-1.21026784331188
"2256",-1.09854118389035
"2257",-0.79949310691598
"2258",-0.380626418647079
"2259",0.0694879967468963
"2260",0.459086183415415
"2261",0.711708473050396
"2262",0.781534392255544
"2263",0.662350986843358
"2264",0.388243824481192
"2265",0.0258421636305237
"2266",-0.340238540415034
"2267",-0.625638554434202
"2268",-0.764259573298009
"2269",-0.722170269099496
"2270",-0.504456742658157
"2271",-0.15362533868252
"2272",0.259966206713838
"2273",0.653418378470605
"2274",0.9488674229923
"2275",1.0894173107974
"2276",1.04997963076467
"2277",0.840841130283507
"2278",0.503536835706918
"2279",0.100419141874788
"2280",-0.299279606528146
"2281",-0.633448742192956
"2282",-0.857990245234449
"2283",-0.95249639176173
"2284",-0.920150085380846
"2285",-0.782821242682221
"2286",-0.573419222981922
"2287",-0.327911794424869
"2288",-0.0790058724986483
"2289",0.147467748659878
"2290",0.333519996965784
"2291",0.468205573403171
"2292",0.546247204607583
"2293",0.567005121222218
"2294",0.534095063727177
"2295",0.455322840370962
"2296",0.342274253227026
"2297",0.209032333150025
"2298",0.0700092189504883
"2299",-0.0625016976715704
"2300",-0.18007382045407
"2301",-0.278332519032135
"2302",-0.355335836604261
"2303",-0.408790720776551
"2304",-0.433475860817965
"2305",-0.420428059381189
"2306",-0.35890233050597
"2307",-0.240970932832113
"2308",-0.0673167271167552
"2309",0.148127529063369
"2310",0.377072282337181
"2311",0.580685847299635
"2312",0.717988266523014
"2313",0.756632666603672
"2314",0.682657457282603
"2315",0.505752087773509
"2316",0.257853123005049
"2317",-0.0149100859874709
"2318",-0.264552652892018
"2319",-0.4538826529811
"2320",-0.565276664031365
"2321",-0.602714379829662
"2322",-0.586600708776187
"2323",-0.543501922074963
"2324",-0.494745727230341
"2325",-0.448187502705888
"2326",-0.396185975758716
"2327",-0.320436903951523
"2328",-0.201692948911516
"2329",-0.0305443079781536
"2330",0.184961206891199
"2331",0.417891440802907
"2332",0.627933360396124
"2333",0.772043821014326
"2334",0.81666101440465
"2335",0.747436175856445
"2336",0.573439627164922
"2337",0.324789721385023
"2338",0.0448558526062558
"2339",-0.220211533443162
"2340",-0.431383019899796
"2341",-0.563512030035993
"2342",-0.607808100831628
"2343",-0.570411765381549
"2344",-0.468516637867565
"2345",-0.325743844283979
"2346",-0.168007121096953
"2347",-0.0202896850318945
"2348",0.095935785549131
"2349",0.165128969201915
"2350",0.180114512928517
"2351",0.144085474699262
"2352",0.0712392647245007
"2353",-0.0149217675749886
"2354",-0.0860265079667676
"2355",-0.115425275816529
"2356",-0.0853610633124292
"2357",0.00738779181028071
"2358",0.149291383230139
"2359",0.312229521532534
"2360",0.459627522339913
"2361",0.55491059604467
"2362",0.56994272267328
"2363",0.491250160793168
"2364",0.322681737516598
"2365",0.0843500091835434
"2366",-0.191259214525972
"2367",-0.464609202844362
"2368",-0.694599339986612
"2369",-0.84353617669481
"2370",-0.881557828751175
"2371",-0.790802730597609
"2372",-0.569410834184386
"2373",-0.234821406354
"2374",0.174849821279915
"2375",0.602855891277079
"2376",0.980354131611135
"2377",1.23733528689124
"2378",1.31629601866683
"2379",1.18564329842805
"2380",0.849241031555505
"2381",0.349062347433139
"2382",-0.240463794591126
"2383",-0.825597039412421
"2384",-1.31100060951925
"2385",-1.61782422405942
"2386",-1.69791630493288
"2387",-1.54112248337328
"2388",-1.17461849944504
"2389",-0.655328715276289
"2390",-0.0580277099073488
"2391",0.53770145435581
"2392",1.0589032592738
"2393",1.44743440394946
"2394",1.66452348890768
"2395",1.69229494857367
"2396",1.53323732083218
"2397",1.2084389011341
"2398",0.754962338950104
"2399",0.222316994011094
"2400",-0.332139520777798
"2401",-0.848827808947511
"2402",-1.2721512104517
"2403",-1.55647180395429
"2404",-1.67095753409827
"2405",-1.60263553974714
"2406",-1.35744039161925
"2407",-0.959491428719357
"2408",-0.449051757681641
"2409",0.120478369389559
"2410",0.686506298671353
"2411",1.18241521464228
"2412",1.54427799886197
"2413",1.71905242698546
"2414",1.67345060515792
"2415",1.40185670766602
"2416",0.931161447492857
"2417",0.320519103120614
"2418",-0.345074945800668
"2419",-0.967024355350156
"2420",-1.44922533736297
"2421",-1.71483845781943
"2422",-1.72017090537004
"2423",-1.4626833315373
"2424",-0.981516398030351
"2425",-0.350672818352815
"2426",0.333443375987391
"2427",0.967467022819443
"2428",1.45664832576121
"2429",1.72821225501465
"2430",1.74098722764667
"2431",1.49061240455465
"2432",1.01018853394655
"2433",0.366485889981449
"2434",-0.34807771653011
"2435",-1.02728121143518
"2436",-1.56589073010632
"2437",-1.87578553848335
"2438",-1.90103005893147
"2439",-1.62903703523692
"2440",-1.0951492999112
"2441",-0.37894701896112
"2442",0.407771789729489
"2443",1.1394921705858
"2444",1.69851204541825
"2445",1.99522843204844
"2446",1.98314197620438
"2447",1.66577050329875
"2448",1.09452138018975
"2449",0.358525299631598
"2450",-0.431041868989381
"2451",-1.15886741079428
"2452",-1.72244117988879
"2453",-2.04556145211475
"2454",-2.08699238452211
"2455",-1.84387830248348
"2456",-1.35027617716353
"2457",-0.671590818075311
"2458",0.104138746847569
"2459",0.877107865913656
"2460",1.54772907068197
"2461",2.02859793229767
"2462",2.25521989743431
"2463",2.19427356883254
"2464",1.84834885062028
"2465",1.25644702587436
"2466",0.490017544828358
"2467",-0.355155362312042
"2468",-1.17040234787
"2469",-1.84773252301099
"2470",-2.29398830333063
"2471",-2.44387674990265
"2472",-2.27009709446135
"2473",-1.78890199739991
"2474",-1.05981276094723
"2475",-0.178914368584225
"2476",0.733841106254797
"2477",1.55174461159691
"2478",2.16024308268565
"2479",2.47443699064558
"2480",2.45200419314122
"2481",2.09919069002507
"2482",1.46889200452856
"2483",0.651463837306796
"2484",-0.239693774140866
"2485",-1.08491601092878
"2486",-1.77450083437165
"2487",-2.2220986465914
"2488",-2.37398597739855
"2489",-2.21393256505543
"2490",-1.76401058036658
"2491",-1.08186070138236
"2492",-0.254740765280877
"2493",0.609566562034303
"2494",1.39489822548994
"2495",1.99135991231507
"2496",2.31108831050181
"2497",2.30280914885052
"2498",1.96229879243918
"2499",1.33601092900869
"2500",0.516160141550855
"2501",-0.37271189323514
"2502",-1.19368155679889
"2503",-1.82025584409684
"2504",-2.15762181652768
"2505",-2.15821168873871
"2506",-1.8287622830831
"2507",-1.22793133456081
"2508",-0.455449503849204
"2509",0.364757923059724
"2510",1.10432599326902
"2511",1.64993762910298
"2512",1.91990993144538
"2513",1.87594706739447
"2514",1.52878619814149
"2515",0.937015596310925
"2516",0.198894279586896
"2517",-0.562280555702799
"2518",-1.2177365197685
"2519",-1.65506136422271
"2520",-1.79866145195217
"2521",-1.62476757019794
"2522",-1.16740804032135
"2523",-0.513300923350534
"2524",0.214051767764854
"2525",0.878216985939056
"2526",1.3567030397965
"2527",1.56498998978057
"2528",1.47240785316944
"2529",1.1064863619849
"2530",0.545188402031608
"2531",-0.100703740293925
"2532",-0.710641278495492
"2533",-1.17750839982549
"2534",-1.42617559354546
"2535",-1.42421253023976
"2536",-1.18369265557502
"2537",-0.755035114856003
"2538",-0.215231361784129
"2539",0.346627243148735
"2540",0.843793810706408
"2541",1.20422237486567
"2542",1.37958290800399
"2543",1.35036898848976
"2544",1.12699936311255
"2545",0.747108270328488
"2546",0.269461139332925
"2547",-0.234777047810468
"2548",-0.692342688276424
"2549",-1.03834456438921
"2550",-1.22535750383953
"2551",-1.22973507412109
"2552",-1.05419937935041
"2553",-0.726452883933485
"2554",-0.29428759082419
"2555",0.181759233673485
"2556",0.636876552249984
"2557",1.01030145803617
"2558",1.25250759681408
"2559",1.33066218869404
"2560",1.23208444261443
"2561",0.965629128520264
"2562",0.560976574214222
"2563",0.0658143491567209
"2564",-0.459049796407975
"2565",-0.946429091902292
"2566",-1.33084309977265
"2567",-1.55709573492897
"2568",-1.588221727523
"2569",-1.41158143180026
"2570",-1.04202260987506
"2571",-0.521390187091441
"2572",0.0858184028799554
"2573",0.700281666276911
"2574",1.23826033476087
"2575",1.62324879901708
"2576",1.79726815456216
"2577",1.73011757166142
"2578",1.42504498276365
"2579",0.919692623143072
"2580",0.281815947586972
"2581",-0.399892049977405
"2582",-1.02864536311676
"2583",-1.5140887078023
"2584",-1.78608002657455
"2585",-1.8053618027845
"2586",-1.56931270961176
"2587",-1.11192598765318
"2588",-0.498268629086692
"2589",0.18535282590705
"2590",0.843696100374659
"2591",1.38541137392344
"2592",1.7347389791946
"2593",1.84092712121326
"2594",1.68470277369125
"2595",1.28141816909997
"2596",0.680565369036912
"2597",-0.0386688586190035
"2598",-0.776028817777796
"2599",-1.42279371684192
"2600",-1.87737023831953
"2601",-2.06189188322045
"2602",-1.93697658821145
"2603",-1.51144561252317
"2604",-0.844268485990395
"2605",-0.0373234363558388
"2606",0.780496665486552
"2607",1.47524022971464
"2608",1.93172746141505
"2609",2.07442984076172
"2610",1.88110832197584
"2611",1.38649804006622
"2612",0.675512554451597
"2613",-0.132358795015963
"2614",-0.904124563055908
"2615",-1.51572286118443
"2616",-1.87186350562386
"2617",-1.92023619614541
"2618",-1.65832651605512
"2619",-1.13239461626786
"2620",-0.42927064218337
"2621",0.337574233801328
"2622",1.04566861421566
"2623",1.58249915798735
"2624",1.86315537830455
"2625",1.84400550418275
"2626",1.53006794010628
"2627",0.974521153095914
"2628",0.270029804713694
"2629",-0.466918702637209
"2630",-1.11600811143954
"2631",-1.57374146333648
"2632",-1.77082134781282
"2633",-1.68298860526984
"2634",-1.33345236951426
"2635",-0.7868451445105
"2636",-0.136357441229929
"2637",0.51308160722359
"2638",1.06225699716493
"2639",1.43274184530916
"2640",1.57744166713189
"2641",1.48554879125254
"2642",1.18186071019616
"2643",0.721165278415428
"2644",0.17884616025965
"2645",-0.360903058700531
"2646",-0.817732219827114
"2647",-1.1270321784202
"2648",-1.24942259553107
"2649",-1.17632258165683
"2650",-0.930535649037309
"2651",-0.56154605204349
"2652",-0.13621534996308
"2653",0.273443820444926
"2654",0.603043069614256
"2655",0.806601807647518
"2656",0.86325012284502
"2657",0.778728602034013
"2658",0.581773844466452
"2659",0.316592025171454
"2660",0.0333440491632371
"2661",-0.221255781707341
"2662",-0.411458941916653
"2663",-0.517017466744928
"2664",-0.534391385546483
"2665",-0.47493226379742
"2666",-0.3607738333074
"2667",-0.219372040358424
"2668",-0.0777004918742863
"2669",0.0429091702346792
"2670",0.130373747981553
"2671",0.183194337464478
"2672",0.209167607872859
"2673",0.221670563983428
"2674",0.234372252736719
"2675",0.255795120548175
"2676",0.285396074319052
"2677",0.312582718725708
"2678",0.319300595930409
"2679",0.285706041997941
"2680",0.197331786552927
"2681",0.0514684688837873
"2682",-0.139470099425771
"2683",-0.348993552730956
"2684",-0.541992634042661
"2685",-0.683116363123821
"2686",-0.745530027011802
"2687",-0.717318146277032
"2688",-0.60355882074925
"2689",-0.423571441467917
"2690",-0.204504939335337
"2691",0.0263231244579377
"2692",0.247573723948545
"2693",0.446437198890118
"2694",0.616972692711839
"2695",0.755327976066358
"2696",0.854230217834634
"2697",0.899525247325481
"2698",0.870848466586027
"2699",0.746965194959873
"2700",0.514469039332994
"2701",0.177038698095904
"2702",-0.238130397834565
"2703",-0.679552085378133
"2704",-1.07763511836494
"2705",-1.35709988112104
"2706",-1.4529984642029
"2707",-1.32651467621439
"2708",-0.976563852046852
"2709",-0.444109377923408
"2710",0.192216786400547
"2711",0.828621374040815
"2712",1.35441970110326
"2713",1.67248314301677
"2714",1.717849864786
"2715",1.470866920067
"2716",0.962291958980324
"2717",0.26928950138139
"2718",-0.497064745353659
"2719",-1.21058954066788
"2720",-1.75173773166753
"2721",-2.02829612318911
"2722",-1.99121357057402
"2723",-1.64262658779625
"2724",-1.03467507965764
"2725",-0.25954868881655
"2726",0.567032065367213
"2727",1.32543880656473
"2728",1.91096598587216
"2729",2.2484603466694
"2730",2.3005936499258
"2731",2.06926386250652
"2732",1.59115463746482
"2733",0.929500404825421
"2734",0.164359315750089
"2735",-0.616775762927546
"2736",-1.32711261360664
"2737",-1.88746286593144
"2738",-2.23250046227856
"2739",-2.31694073097552
"2740",-2.12163569793786
"2741",-1.65874264552719
"2742",-0.974421126516318
"2743",-0.147321137925648
"2744",0.718366805280077
"2745",1.50539021494499
"2746",2.10007635068588
"2747",2.41044893184763
"2748",2.38237434817613
"2749",2.01036751234272
"2750",1.3406125081702
"2751",0.465293828931114
"2752",-0.49091109945071
"2753",-1.38979695580346
"2754",-2.10071160190141
"2755",-2.52018653580132
"2756",-2.58702352437635
"2757",-2.29072070418016
"2758",-1.67232899170509
"2759",-0.818008409038694
"2760",0.15348003281672
"2761",1.10744299246414
"2762",1.91181197283195
"2763",2.4552081255994
"2764",2.6622411646038
"2765",2.50407176331268
"2766",2.00276678611649
"2767",1.22867651032599
"2768",0.290936943392879
"2769",-0.677828799150949
"2770",-1.5406016464233
"2771",-2.17611465066227
"2772",-2.49697275821992
"2773",-2.46280993845334
"2774",-2.08623453331167
"2775",-1.43045416517348
"2776",-0.598878988310345
"2777",0.281588374696585
"2778",1.0807414334134
"2779",1.68529759193729
"2780",2.01577482041499
"2781",2.03731830865907
"2782",1.76295616146019
"2783",1.24916609221607
"2784",0.584962078266766
"2785",-0.123301363225992
"2786",-0.768719046827197
"2787",-1.25956460076747
"2788",-1.53176660510627
"2789",-1.55665645393144
"2790",-1.34330560520422
"2791",-0.935501366612963
"2792",-0.404018507944355
"2793",0.164670340200904
"2794",0.681714829585301
"2795",1.069415592425
"2796",1.27299398006448
"2797",1.26872779476427
"2798",1.06699890761695
"2799",0.709574512932072
"2800",0.261487285944572
"2801",-0.201018294211042
"2802",-0.604130409626426
"2803",-0.888982258587183
"2804",-1.02057808458072
"2805",-0.991559558273607
"2806",-0.820499568529442
"2807",-0.54568812421042
"2808",-0.216299231408017
"2809",0.116850641110152
"2810",0.409061428569687
"2811",0.626914981807809
"2812",0.750653657033321
"2813",0.774295468727627
"2814",0.704309896957898
"2815",0.557546239691029
"2816",0.358717385031002
"2817",0.137372800776947
"2818",-0.0758124917281838
"2819",-0.253362532035817
"2820",-0.375386333699233
"2821",-0.433018695453409
"2822",-0.429777802077571
"2823",-0.380067979848947
"2824",-0.30487470088097
"2825",-0.225695228460747
"2826",-0.158518044405154
"2827",-0.109842740286925
"2828",-0.0761620279191103
"2829",-0.0471507027109128
"2830",-0.0114330604914189
"2831",0.0372396912458621
"2832",0.0958389664422038
"2833",0.151710616847879
"2834",0.186416802332278
"2835",0.182546923576868
"2836",0.131063425556098
"2837",0.0364166417436702
"2838",-0.0826307867792002
"2839",-0.197029892301978
"2840",-0.275147079935106
"2841",-0.291652190886238
"2842",-0.234703321192277
"2843",-0.109191176982596
"2844",0.0647602103661303
"2845",0.257192385888464
"2846",0.435541631127915
"2847",0.571271564103869
"2848",0.644074522111812
"2849",0.643042817725786
"2850",0.565533001723472
"2851",0.415284484181618
"2852",0.20136545865765
"2853",-0.0612697204544811
"2854",-0.350036579975769
"2855",-0.633274424627144
"2856",-0.870977335954742
"2857",-1.01907181943564
"2858",-1.03733862827155
"2859",-0.899514492363277
"2860",-0.602873533894736
"2861",-0.174191810757308
"2862",0.330349197395277
"2863",0.832238962489814
"2864",1.2437042790373
"2865",1.48409937083928
"2866",1.49602426102438
"2867",1.2576338957002
"2868",0.788552292075983
"2869",0.148295042052575
"2870",-0.572331582098043
"2871",-1.26513847287195
"2872",-1.82132681870575
"2873",-2.14848148149382
"2874",-2.18531829635306
"2875",-1.91211397702911
"2876",-1.35526162803398
"2877",-0.585030692689601
"2878",0.293575667563674
"2879",1.15595873744414
"2880",1.87703232102017
"2881",2.35128627577476
"2882",2.51024653396768
"2883",2.33394558586471
"2884",1.85400809837925
"2885",1.1476125022363
"2886",0.323521454784903
"2887",-0.496931468375365
"2888",-1.20002122150261
"2889",-1.69707094312835
"2890",-1.9361412593978
"2891",-1.90646522142558
"2892",-1.63577666686934
"2893",-1.1820265148631
"2894",-0.621736614867131
"2895",-0.0373523338855371
"2896",0.494421942829899
"2897",0.911927589686227
"2898",1.17472242209999
"2899",1.26631790139965
"2900",1.19353812891504
"2901",0.982871944183194
"2902",0.674533651594189
"2903",0.315300680750459
"2904",-0.0485592101162513
"2905",-0.376979008948627
"2906",-0.639491755616174
"2907",-0.816124416503808
"2908",-0.896371117103004
"2909",-0.877420733221947
"2910",-0.762919811587711
"2911",-0.563072172786504
"2912",-0.295963607553961
"2913",0.0109705328117811
"2914",0.320986492660676
"2915",0.59105874458149
"2916",0.778394846627672
"2917",0.849466834848949
"2918",0.789179960687003
"2919",0.607082545227763
"2920",0.337913047874052
"2921",0.0352955725127155
"2922",-0.240408900303479
"2923",-0.436973701203415
"2924",-0.523550999005293
"2925",-0.498134678248697
"2926",-0.386736945900697
"2927",-0.234373907614461
"2928",-0.0906233556033568
"2929",0.0056832597924093
"2930",0.0377878636809335
"2931",0.0148424551551354
"2932",-0.0327639959214375
"2933",-0.0648378537375467
"2934",-0.0457209594520868
"2935",0.043064218102059
"2936",0.1956937567334
"2937",0.382341573507635
"2938",0.556438558869835
"2939",0.666465745331539
"2940",0.668866403274289
"2941",0.5388175365515
"2942",0.276643650779354
"2943",-0.0909404396642935
"2944",-0.514349788810901
"2945",-0.928303819833724
"2946",-1.26139075933821
"2947",-1.44690617090653
"2948",-1.43396656396833
"2949",-1.19775637464146
"2950",-0.747382506313114
"2951",-0.129453373953157
"2952",0.574444874078538
"2953",1.25743797966058
"2954",1.8037901817984
"2955",2.10974977111752
"2956",2.10480522231711
"2957",1.76850013521717
"2958",1.13839917248078
"2959",0.306563799343668
"2960",-0.595433816479528
"2961",-1.42010883747248
"2962",-2.03127943559693
"2963",-2.3290608507655
"2964",-2.26746030356719
"2965",-1.8613024591972
"2966",-1.18175298563527
"2967",-0.342139195145202
"2968",0.522514308738473
"2969",1.27810816278393
"2970",1.81236962647074
"2971",2.0510452963858
"2972",1.96753652028084
"2973",1.58520325525531
"2974",0.972441485794408
"2975",0.231362346400908
"2976",-0.518423236513261
"2977",-1.15872848027389
"2978",-1.5916326633824
"2979",-1.7551378627225
"2980",-1.6327663909335
"2981",-1.25513924305483
"2982",-0.693098672826046
"2983",-0.0437432733887602
"2984",0.587660320654159
"2985",1.10602863607493
"2986",1.44131875564753
"2987",1.55722320377414
"2988",1.4527624647361
"2989",1.15764951845008
"2990",0.723632740888962
"2991",0.214499424039926
"2992",-0.303006675138371
"2993",-0.76615290541421
"2994",-1.12105749406576
"2995",-1.32621562263734
"2996",-1.35568387210064
"2997",-1.20237954207906
"2998",-0.881052666119138
"2999",-0.429665496863015
"3000",0.0923975859629103
